Product Name,Product Link,Description,Product Code,Category,Category Link
Kerrafront 301 Trend Pearl Grey External Cladding (320mm x 2950mm),https://mbdecor.co.uk/product/kerrafront-301-trend-pearl-grey-external-cladding-320mm-x-2950mm/,"Elevate your home’s aesthetic with the stylish Kerrafront Trend Pearl Grey External Cladding. Bid farewell to the endless maintenance that comes with traditional materials like wood. With Kerrafront’s contemporary exterior cladding, enjoy a maintenance-free solution that not only saves you time but also money, once it’s in place.Product Specifications Overview:",QFSC-301-PG,Kerrafront,https://mbdecor.co.uk/category/kerrafront/
Small Tile Calacatta Snow 300mm x 600mm,https://mbdecor.co.uk/product/vilo-spc-tile-panel-calacatta-snow-300mm-x-600mm/,"New to the Vilo Range is the Solid SPC Vilo Tile Panel… The panels are manufactured using SPC (Stone Polymer Composite) technology. They are based on a hard composite core, which in turn has been coated with a decorative layer, and protected with a UV-resistant coating. This gives the panel a high resistance to scratches and damage.Thanks to the click design, the installation of the panels is simple and intuitive, and the joints are very subtle and do not require grouting.",VTP6055824,Vilo SPC Tile Panel,https://mbdecor.co.uk/category/vilo-spc-tile-panel/
Kerrafront 301 Wood Effect Alpine Oak External Cladding (180mm x 2950mm),https://mbdecor.co.uk/product/kerrafront-301-wood-effect-alpine-oak-external-cladding-180mm-x-2950mm/,"Embrace the innovation of Kerrafront Wood Design Alpine Oak External Cladding, featuring Kerracore technology for superior durability, energy efficiency, and effortless installation with the CONNEX system. Enjoy a beautiful, maintenance-free exterior that elevates your building’s performance and style.Product Specifications Overview:",QFSC-201-AO,Kerrafront,https://mbdecor.co.uk/category/kerrafront/
Small Tile Calacatta White 300mm x 600mm,https://mbdecor.co.uk/product/vilo-spc-tile-panel-calacatta-white-300mm-x-600mm/,"New to the Vilo Range is the Solid SPC Vilo Tile Panel… The panels are manufactured using SPC (Stone Polymer Composite) technology. They are based on a hard composite core, which in turn has been coated with a decorative layer, and protected with a UV-resistant coating. This gives the panel a high resistance to scratches and damage.Thanks to the click design, the installation of the panels is simple and intuitive, and the joints are very subtle and do not require grouting.",VTP6053389,Vilo SPC Tile Panel,https://mbdecor.co.uk/category/vilo-spc-tile-panel/
Kerrafront 201 Wood Effect Caramel Oak External Cladding (180mm x 2950mm),https://mbdecor.co.uk/product/kerrafront-201-wood-effect-caramel-oak-external-cladding-180mm-x-2950mm/,"Discover Kerrafront Wood Design Caramel Oak Cladding for durability, energy efficiency, and easy installation with the CONNEX system. Enjoy a maintenance-free, aesthetically pleasing facade.Product Specifications Overview:",QFSC-201-CA,Kerrafront,https://mbdecor.co.uk/category/kerrafront/
Small Tile Concrete Light 300mm x 600mm,https://mbdecor.co.uk/product/vilo-spc-tile-panel-concrete-light-300mm-x-600mm/,"New to the Vilo Range is the Solid SPC Vilo Tile Panel… The panels are manufactured using SPC (Stone Polymer Composite) technology. They are based on a hard composite core, which in turn has been coated with a decorative layer, and protected with a UV-resistant coating. This gives the panel a high resistance to scratches and damage.Thanks to the click design, the installation of the panels is simple and intuitive, and the joints are very subtle and do not require grouting.",VTP6053391,Vilo SPC Tile Panel,https://mbdecor.co.uk/category/vilo-spc-tile-panel/
Kerrafront 201 Wood Effect Concrete Oak External Cladding (180mm x 2950mm),https://mbdecor.co.uk/product/kerrafront-201-wood-effect-concrete-oak-external-cladding-180mm-x-2950mm/,"Explore Kerrafront Wood Design Concrete Oak External Cladding for superior durability, energy efficiency, and straightforward installation with the CONNEX system. Benefit from a maintenance-free, visually appealing exterior that stands the test of time.Product Specifications Overview:",QFSC-201-CO,Kerrafront,https://mbdecor.co.uk/category/kerrafront/
Small Tile Dark Stone 300mm x 600mm,https://mbdecor.co.uk/product/vilo-spc-tile-panel-dark-stone-300mm-x-600mm/,"New to the Vilo Range is the Solid SPC Vilo Tile Panel… The panels are manufactured using SPC (Stone Polymer Composite) technology. They are based on a hard composite core, which in turn has been coated with a decorative layer, and protected with a UV-resistant coating. This gives the panel a high resistance to scratches and damage.Thanks to the click design, the installation of the panels is simple and intuitive, and the joints are very subtle and do not require grouting.",VTP6053392,Vilo SPC Tile Panel,https://mbdecor.co.uk/category/vilo-spc-tile-panel/
Kerrafront 201 Wood Effect Malt Oak External Cladding (180mm x 2950mm),https://mbdecor.co.uk/product/kerrafront-201-wood-effect-malt-oak-external-cladding-180mm-x-2950mm/,"Discover Kerrafront Wood Design Malt Oak External Cladding for unmatched durability, energy efficiency, and ease of installation with the CONNEX system. Enjoy a maintenance-free, aesthetically superior facade solution that enhances your building’s performance and appeal.Product Specifications Overview:",QFSC-201-MO,Kerrafront,https://mbdecor.co.uk/category/kerrafront/
Small Tile Marble Skin 300mm x 600mm,https://mbdecor.co.uk/product/vilo-spc-tile-panel-marble-skin-300mm-x-600mm/,"New to the Vilo Range is the Solid SPC Vilo Tile Panel… The panels are manufactured using SPC (Stone Polymer Composite) technology. They are based on a hard composite core, which in turn has been coated with a decorative layer, and protected with a UV-resistant coating. This gives the panel a high resistance to scratches and damage.Thanks to the click design, the installation of the panels is simple and intuitive, and the joints are very subtle and do not require grouting.",VTP6055827,Vilo SPC Tile Panel,https://mbdecor.co.uk/category/vilo-spc-tile-panel/
Vox Fronto Outdoor (2 Plank) Slat Panel – Golden Oak,https://mbdecor.co.uk/product/vox-fronto-outdoor-2-plank-slat-panel-golden-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face.FRONTO is an exterior version of the popular slats on the market today. For use on walls and ceilings. Depending on the project, the panels will work well on the entire building or as a single accent on the facade.",VFM3023169,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto Outdoor Slat Panel – Golden Oak,https://mbdecor.co.uk/product/vox-fronto-outdoor-slat-panels-golden-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & WalnutFRONTO is an exterior version of the popular slats on the market today. For use on walls and ceilings. Depending on the project, the panels will work well on the entire building or as a single accent on the facade.",VFM3027784,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto Centre Joint – Golden Oak,https://mbdecor.co.uk/product/vox-fronto-centre-joint-golden-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & Walnut",VFT3008850,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto Inside Corner – Golden Oak,https://mbdecor.co.uk/product/vox-fronto-inside-corner-golden-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & Walnut",VFT3008841,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto J Trim – Golden Oak,https://mbdecor.co.uk/product/vox-fronto-j-trim-golden-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & Walnut",VFT3008847,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto Outside Corner – Golden Oak,https://mbdecor.co.uk/product/vox-fronto-outside-corner-golden-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & Walnut.",VFT3008838,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto Outdoor (2 Plank) Slat Panel – Winchester Oak,https://mbdecor.co.uk/product/vox-fronto-outdoor-2-plank-slat-panel-winchester-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face.FRONTO is an exterior version of the popular slats on the market today. For use on walls and ceilings. Depending on the project, the panels will work well on the entire building or as a single accent on the facade.",VFM3025759,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto Outdoor Slat Panel – Winchester Oak,https://mbdecor.co.uk/product/vox-fronto-outdoor-slat-panels-winchester-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & WalnutFRONTO is an exterior version of the popular slats on the market today. For use on walls and ceilings. Depending on the project, the panels will work well on the entire building or as a single accent on the facade.",VFM3027786,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto Centre Joint – Winchester Oak,https://mbdecor.co.uk/product/vox-fronto-centre-joint-winchester-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & Walnut",VFT3025680,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto Inside Corner – Winchester Oak,https://mbdecor.co.uk/product/vox-fronto-inside-corner-winchester-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & Walnut",VFT3025740,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
Vox Fronto J Trim – Winchester Oak,https://mbdecor.co.uk/product/vox-fronto-j-trim-winchester-oak/,"Introducing the new collection of VOX Fronto outdoor slat panels. They can be installed on walls and ceilings and depending on the project you can use them on the whole building or as a single accent on one face. The collection consists of 5 colours: Oak, Honey Oak, Winchester Oak, Golden Oak & Walnut",VFT3025679,Vox Fronto,https://mbdecor.co.uk/category/vox-fronto/
